,Custid,Dayswus,Educ,Income,Freq,Monetary,LTV,Perdeal,Dryred,Sweetred,Drywh,Sweetwh,Dessert,Exotic,WebPurchase,Access,ChildHome,Educx
3535,0.35357071414282853,0.38,0.375,0.6200184999614583,0.6037735849056604,0.6663993584603047,0.43189964157706096,0.05154639175257732,0.18367346938775508,0.27450980392156865,0.5238095238095237,0.6571428571428571,0.2,0.041666666666666664,0.17857142857142855,0.0,False,Higher Education
3536,0.35367073414682937,0.9828571428571428,0.875,0.39560625915362674,0.2830188679245283,0.23536487570168402,0.08303464755077658,0.6288659793814433,0.8163265306122448,0.0196078431372549,0.25396825396825395,0.02857142857142857,0.0,0.05208333333333333,0.5476190476190477,0.0,True,Higher Education
3537,0.35377075415083015,0.9028571428571429,0.375,0.5091574809219147,0.3018867924528302,0.2614274258219727,0.2329749103942652,0.1958762886597938,0.32653061224489793,0.29411764705882354,0.5238095238095237,0.17142857142857143,0.26,0.041666666666666664,0.5357142857142856,0.0,False,Higher Education
3538,0.353870774154831,0.8871428571428571,1.0,0.2546211362059662,0.07547169811320754,0.030072173215717722,0.1087216248506571,0.422680412371134,0.2040816326530612,0.09803921568627451,0.8888888888888888,0.22857142857142856,0.18,0.0625,0.6785714285714286,0.0,True,Higher Education
3539,0.35397079415883176,0.15000000000000002,0.375,0.7732444307407692,0.49056603773584906,0.5128307939053729,0.562126642771804,0.020618556701030927,0.173469387755102,0.5294117647058824,0.6666666666666667,0.11428571428571428,0.14,0.03125,0.09523809523809523,0.0,False,Higher Education
3541,0.35417083416683337,0.005714285714285783,1.0,0.7255299468126107,0.5471698113207547,0.58700882117081,0.5800477897252091,0.010309278350515464,0.6122448979591836,0.0784313725490196,0.49206349206349204,0.0,0.06,0.020833333333333332,0.14285714285714285,0.0,False,Higher Education
3542,0.35427085417083415,0.23142857142857143,0.625,0.05211593309180605,0.07547169811320754,0.012429831595829992,0.10274790919952209,0.9175257731958762,0.09183673469387754,0.27450980392156865,0.6190476190476191,0.08571428571428572,0.66,0.47916666666666663,0.6190476190476191,0.0,True,Higher Education
3543,0.354370874174835,0.8742857142857142,0.625,0.31621059122793493,0.0,0.0052125100240577385,0.1063321385902031,0.5463917525773195,0.19387755102040813,0.39215686274509803,0.6031746031746033,0.34285714285714286,0.18,0.16666666666666666,0.7976190476190477,0.0,True,Higher Education
3544,0.35447089417883576,0.7171428571428572,0.5,0.7799969166730902,0.7358490566037735,0.8420208500400963,0.7508960573476702,0.010309278350515464,0.6836734693877551,0.1568627450980392,0.1746031746031746,0.22857142857142856,0.1,0.10416666666666666,0.5952380952380951,0.6666666666666666,False,Higher Education
3545,0.35457091418283654,0.004285714285714337,0.625,0.2709704771448393,0.018867924528301886,0.006415396952686447,0.1069295101553166,0.4639175257731959,0.47959183673469385,0.0784313725490196,0.47619047619047616,0.14285714285714285,0.24,0.09375,0.7738095238095237,0.0,True,Higher Education
3546,0.35467093418683737,0.3214285714285715,0.75,0.7594542511369767,0.49056603773584906,0.5068163592622293,0.37037037037037035,0.010309278350515464,0.39795918367346933,0.0784313725490196,0.6190476190476191,0.2571428571428571,0.14,0.041666666666666664,0.19047619047619047,0.0,False,Higher Education
3547,0.35477095419083815,0.8028571428571428,0.75,0.49321668079858166,0.3018867924528302,0.256214915797915,0.2186379928315412,0.12371134020618557,0.8061224489795917,0.0196078431372549,0.23809523809523808,0.02857142857142857,0.04,0.03125,0.49999999999999994,0.0,True,Higher Education
3548,0.354870974194839,0.09285714285714286,0.875,0.29973020889539814,0.03773584905660378,0.01082598235765838,0.1069295101553166,0.4639175257731959,0.5714285714285714,0.0392156862745098,0.31746031746031744,0.2571428571428571,0.22,0.1875,0.41666666666666663,0.0,True,Higher Education
3549,0.35497099419883976,0.5285714285714286,0.5,0.8442996993756262,0.7735849056603773,0.8921411387329591,0.6344086021505375,0.010309278350515464,0.31632653061224486,0.09803921568627451,0.746031746031746,0.2571428571428571,0.12,0.03125,0.08333333333333331,0.3333333333333333,False,Higher Education
3550,0.35507101420284054,0.89,0.875,0.26711631850766976,0.22641509433962265,0.17121090617481954,0.03882915173237754,0.8350515463917526,0.9693877551020408,0.0,0.031746031746031744,0.0,0.0,0.03125,0.4761904761904761,0.0,True,Higher Education
3551,0.3551710342068414,0.5028571428571428,0.25,0.4036922839744084,0.0,0.0048115477145148355,0.1045400238948626,0.7525773195876289,0.673469387755102,0.1764705882352941,0.2857142857142857,0.14285714285714285,0.0,0.44791666666666663,0.49999999999999994,0.0,True,Higher Education
3552,0.35527105421084215,0.43000000000000005,0.5,0.7956370924227241,0.660377358490566,0.7405773857257418,0.44265232974910396,0.010309278350515464,0.31632653061224486,0.2549019607843137,0.6507936507936507,0.2571428571428571,0.08,0.010416666666666666,0.08333333333333331,0.3333333333333333,False,Higher Education
3553,0.355371074214843,0.20714285714285718,0.5,0.5111153935095968,0.07547169811320754,0.045308740978348035,0.1117084826762246,0.422680412371134,0.4693877551020408,0.0392156862745098,0.5079365079365079,0.19999999999999998,0.2,0.19791666666666666,0.5952380952380951,0.0,True,Higher Education
3554,0.35547109421884376,0.4771428571428572,0.875,0.4741077622754953,0.24528301886792453,0.194065757818765,0.22401433691756273,0.010309278350515464,0.7959183673469387,0.058823529411764705,0.20634920634920634,0.05714285714285714,0.04,0.020833333333333332,0.6547619047619047,0.0,False,Higher Education
3555,0.35557111422284454,0.8328571428571429,0.875,0.532583057118631,0.5471698113207547,0.5882117080994387,0.4516129032258064,0.020618556701030927,0.846938775510204,0.0196078431372549,0.1746031746031746,0.02857142857142857,0.04,0.010416666666666666,0.3095238095238095,0.3333333333333333,False,Higher Education
3556,0.3556711342268454,0.5014285714285714,0.875,0.4986433361597163,0.22641509433962265,0.17401764234161987,0.2120669056152927,0.16494845360824742,0.8673469387755102,0.0196078431372549,0.1746031746031746,0.0,0.02,0.010416666666666666,0.6071428571428572,0.0,True,Higher Education
3557,0.35577115423084615,0.4314285714285714,0.75,0.6233253680721498,0.3962264150943396,0.3789093825180433,0.3142174432497013,0.020618556701030927,0.4081632653061224,0.13725490196078433,0.6666666666666667,0.08571428571428572,0.12,0.09375,0.14285714285714285,0.0,False,Higher Education
3558,0.355871174234847,0.8885714285714287,0.625,0.4422030370770061,0.3584905660377358,0.3327987169206094,0.2025089605734767,0.020618556701030927,0.14285714285714282,0.4117647058823529,0.4444444444444444,0.8857142857142857,0.08,0.6666666666666666,0.7023809523809523,0.3333333333333333,False,Higher Education
3559,0.35597119423884777,0.6614285714285714,0.625,0.5722731827642025,0.4339622641509434,0.433841218925421,0.3578255675029869,0.030927835051546393,0.32653061224489793,0.11764705882352941,0.6349206349206349,0.37142857142857144,0.14,0.11458333333333333,0.13095238095238093,0.0,False,Higher Education
3560,0.35607121424284854,0.34285714285714286,0.5,0.3364295074385262,0.09433962264150944,0.05813953488372093,0.11827956989247311,0.3402061855670103,0.48979591836734687,0.09803921568627451,0.6190476190476191,0.02857142857142857,0.1,0.3125,0.5952380952380951,0.0,True,Higher Education
3561,0.3561712342468494,0.15428571428571425,0.25,0.4490248978647961,0.16981132075471697,0.11948676824378508,0.16845878136200715,0.2268041237113402,0.7959183673469387,0.058823529411764705,0.14285714285714285,0.14285714285714285,0.06,0.0625,0.5714285714285714,0.3333333333333333,True,Higher Education
3562,0.35627125425085016,0.6857142857142858,0.625,0.4837123255993217,0.2830188679245283,0.23336006415396954,0.2132616487455197,0.20618556701030927,0.7755102040816326,0.0,0.25396825396825395,0.02857142857142857,0.08,0.25,0.6785714285714286,0.0,True,Higher Education
3563,0.356371274254851,0.19857142857142862,0.5,0.47550296770215067,0.03773584905660378,0.023656776263031275,0.10752688172043011,0.4536082474226804,0.6020408163265305,0.0,0.5238095238095237,0.08571428571428572,0.04,0.11458333333333333,0.5357142857142856,0.0,True,Higher Education
3564,0.35647129425885177,0.39142857142857135,0.25,0.5250057812379557,0.32075471698113206,0.28107457898957494,0.2921146953405018,0.10309278350515463,0.5714285714285714,0.09803921568627451,0.2222222222222222,0.3142857142857143,0.22,0.6145833333333333,0.5357142857142856,0.3333333333333333,True,Higher Education
3565,0.35657131426285255,0.472857142857143,0.875,0.21675017343713865,0.018867924528301886,0.014033680834001604,0.1033452807646356,0.6907216494845361,0.5612244897959183,0.0196078431372549,0.5238095238095237,0.11428571428571428,0.1,0.020833333333333332,0.7380952380952381,0.0,True,Higher Education
3566,0.3566713342668534,0.7085714285714285,0.625,0.4486009404147075,0.16981132075471697,0.11868484362469928,0.13082437275985662,0.36082474226804123,0.7857142857142856,0.0392156862745098,0.2222222222222222,0.05714285714285714,0.06,0.041666666666666664,0.4880952380952381,0.0,True,Higher Education
3567,0.35677135427085416,0.9385714285714285,0.25,0.4463115701842288,0.24528301886792453,0.19165998396150763,0.11230585424133811,0.4845360824742268,0.5714285714285714,0.45098039215686275,0.2222222222222222,0.08571428571428572,0.04,0.53125,0.4761904761904761,0.0,True,Higher Education
3568,0.356871374274855,0.49285714285714277,0.75,0.8412857473213596,0.6792452830188679,0.7658380112269447,0.7813620071684587,0.010309278350515464,0.43877551020408156,0.1568627450980392,0.47619047619047616,0.22857142857142856,0.18,0.0625,0.16666666666666666,0.3333333333333333,False,Higher Education
3569,0.35697139427885577,0.9542857142857143,1.0,0.5531642642411161,0.4150943396226415,0.408981555733761,0.3763440860215054,0.13402061855670103,0.8979591836734693,0.0392156862745098,0.12698412698412698,0.0,0.0,0.07291666666666666,0.4047619047619047,0.0,True,Higher Education
3570,0.35707141428285655,0.7400000000000001,0.875,0.6214753719263084,0.4150943396226415,0.40577385725741777,0.3691756272401433,0.05154639175257732,0.5816326530612245,0.1568627450980392,0.36507936507936506,0.2857142857142857,0.0,0.010416666666666666,0.2976190476190476,0.0,False,Higher Education
3571,0.3571714342868574,0.03857142857142859,1.0,0.4324828489940646,0.18867924528301885,0.1347233360064154,0.15113500597371565,0.32989690721649484,0.8877551020408162,0.0196078431372549,0.14285714285714285,0.02857142857142857,0.02,0.07291666666666666,0.2976190476190476,0.0,True,Higher Education
3572,0.35727145429085816,0.10142857142857142,0.375,0.6508826023279117,0.3018867924528302,0.2566158781074579,0.23775388291517321,0.10309278350515463,0.5918367346938775,0.1764705882352941,0.25396825396825395,0.19999999999999998,0.18,0.0625,0.4523809523809524,0.0,True,Higher Education
3573,0.357371474294859,0.7242857142857143,0.625,0.16332382640869497,0.05660377358490566,0.027666399358460304,0.1009557945041816,0.7319587628865979,0.336734693877551,0.23529411764705882,0.7142857142857142,0.14285714285714285,0.04,0.3020833333333333,0.6785714285714286,0.3333333333333333,True,Higher Education
3574,0.35747149429885977,0.2985714285714286,0.625,0.6461959454251136,0.49056603773584906,0.5080192461908581,0.5011947431302269,0.020618556701030927,0.6530612244897959,0.0392156862745098,0.3968253968253968,0.17142857142857143,0.02,0.0625,0.21428571428571425,0.3333333333333333,False,Higher Education
3575,0.35757151430286055,0.3314285714285715,0.375,0.6982347953441763,0.5471698113207547,0.5882117080994387,0.3614097968936678,0.030927835051546393,0.5408163265306122,0.0,0.5714285714285714,0.14285714285714285,0.08,0.0,0.25,0.0,False,Higher Education
3576,0.3576715343068614,0.4685714285714285,0.5,0.5944731365142989,0.4716981132075472,0.4799518845228548,0.3428912783751493,0.13402061855670103,0.6020408163265305,0.0392156862745098,0.36507936507936506,0.19999999999999998,0.14,0.40625,0.4880952380952381,0.3333333333333333,True,Higher Education
3577,0.35777155431086216,0.6514285714285714,0.875,0.6060201957912587,0.5471698113207547,0.5846030473135526,0.4551971326164874,0.1134020618556701,0.8265306122448979,0.0,0.20634920634920634,0.05714285714285714,0.04,0.010416666666666666,0.4047619047619047,0.0,True,Higher Education
3578,0.357871574314863,0.08285714285714285,0.25,0.7017035381176289,0.32075471698113206,0.2818765036086608,0.2138590203106332,0.08247422680412371,0.47959183673469385,0.058823529411764705,0.2857142857142857,0.7999999999999999,0.04,0.08333333333333333,0.4047619047619047,0.0,True,Higher Education
3579,0.3579715943188638,0.14714285714285713,0.75,0.6772450474061512,0.20754716981132076,0.1515637530072173,0.1923536439665472,0.07216494845360824,0.7142857142857142,0.0392156862745098,0.31746031746031744,0.11428571428571428,0.04,0.03125,0.39285714285714285,0.0,False,Higher Education
3580,0.35807161432286455,0.8742857142857142,1.0,0.5479226084945655,0.4339622641509434,0.4322373696872494,0.2275985663082437,0.23711340206185566,0.846938775510204,0.0,0.2222222222222222,0.0,0.0,0.03125,0.4880952380952381,0.0,True,Higher Education
3581,0.3581716343268654,0.1757142857142857,0.875,0.24910968935481387,0.07547169811320754,0.020850040096230954,0.1021505376344086,0.7835051546391752,0.5408163265306122,0.0784313725490196,0.6031746031746033,0.02857142857142857,0.04,0.17708333333333331,0.6547619047619047,0.0,True,Higher Education
3582,0.35827165433086616,0.9742857142857143,0.25,0.22158328836814922,0.05660377358490566,0.03488372093023256,0.10752688172043011,0.4948453608247423,0.22448979591836732,0.23529411764705882,0.4444444444444444,0.7999999999999999,0.16,0.35416666666666663,0.34523809523809523,0.0,True,Higher Education
3583,0.35837167433486694,0.34857142857142864,0.75,0.7191089185230863,0.3962264150943396,0.3817161186848436,0.30406212664277177,0.041237113402061855,0.5918367346938775,0.0196078431372549,0.5079365079365079,0.0,0.14,0.05208333333333333,0.21428571428571425,0.0,True,Higher Education
3584,0.3584716943388678,0.8871428571428571,0.5,0.4394820010791644,0.2830188679245283,0.23336006415396954,0.08661887694145759,0.5876288659793815,0.5918367346938775,0.0392156862745098,0.49206349206349204,0.08571428571428572,0.08,0.0625,0.5952380952380951,0.0,True,Higher Education
3585,0.35857171434286855,0.03142857142857147,0.875,0.5199568334232636,0.0,0.004410585404971933,0.1051373954599761,0.6391752577319587,0.7346938775510203,0.13725490196078433,0.23809523809523808,0.05714285714285714,0.04,0.10416666666666666,0.6666666666666665,0.0,True,Higher Education
3586,0.3586717343468694,0.4057142857142858,0.5,0.6698913127264318,0.4339622641509434,0.4334402566158781,0.38351254480286734,0.061855670103092786,0.5714285714285714,0.09803921568627451,0.36507936507936506,0.2571428571428571,0.1,0.05208333333333333,0.16666666666666666,0.0,True,Higher Education
3587,0.35877175435087016,0.8042857142857144,0.875,0.4654667386109613,0.4150943396226415,0.4045709703287891,0.23237753882915171,0.26804123711340205,0.836734693877551,0.0196078431372549,0.2222222222222222,0.02857142857142857,0.02,0.010416666666666666,0.4047619047619047,0.3333333333333333,True,Higher Education
3588,0.35887177435487094,0.8042857142857144,0.25,0.6881060664456948,0.5849056603773585,0.6395348837209303,0.44324970131421737,0.020618556701030927,0.336734693877551,0.37254901960784315,0.5238095238095237,0.2857142857142857,0.06,0.010416666666666666,0.19047619047619047,0.0,False,Higher Education
3589,0.3589717943588718,0.19714285714285718,0.75,0.43574346720110996,0.11320754716981132,0.07297514033680834,0.12425328554360812,0.38144329896907214,0.7653061224489796,0.0196078431372549,0.2698412698412698,0.05714285714285714,0.06,0.15625,0.25,0.0,True,Higher Education
3590,0.35907181436287255,0.8685714285714287,0.875,0.32843598242503663,0.07547169811320754,0.03247794707297514,0.0937873357228196,0.9072164948453608,0.7959183673469387,0.0196078431372549,0.2698412698412698,0.02857142857142857,0.02,0.7291666666666666,0.7619047619047619,0.3333333333333333,True,Higher Education
3591,0.3591718343668734,0.5857142857142857,0.5,0.22525244739073458,0.05660377358490566,0.024859663191659984,0.1039426523297491,0.6082474226804123,0.2959183673469387,0.09803921568627451,0.8571428571428572,0.11428571428571428,0.12,0.20833333333333331,0.5833333333333333,0.0,True,Higher Education
3592,0.35927185437087417,0.10285714285714287,0.375,0.7395359593000848,0.4528301886792453,0.45749799518845224,0.3070489844683393,0.010309278350515464,0.1020408163265306,0.5686274509803921,0.47619047619047616,0.8285714285714285,0.0,0.08333333333333333,0.20238095238095238,0.0,False,Higher Education
3593,0.35937187437487494,0.4057142857142858,0.25,0.27945733446388654,0.09433962264150944,0.057738572574178026,0.11469534050179211,0.3917525773195876,0.2551020408163265,0.0392156862745098,0.6031746031746033,0.6571428571428571,0.2,0.26041666666666663,0.6666666666666665,0.0,True,Higher Education
3594,0.3594718943788758,0.2757142857142857,1.0,0.5286518153087181,0.1509433962264151,0.09983961507618284,0.15173237753882915,0.26804123711340205,0.8163265306122448,0.0,0.20634920634920634,0.08571428571428572,0.04,0.23958333333333331,0.5952380952380951,0.3333333333333333,True,Higher Education
3595,0.35957191438287656,0.7957142857142857,0.875,0.4200184999614584,0.2830188679245283,0.23496391339214112,0.12365591397849462,0.4329896907216495,0.8979591836734693,0.0,0.14285714285714285,0.0,0.02,0.03125,0.4761904761904761,0.3333333333333333,True,Higher Education
3596,0.3596719343868774,0.7842857142857144,0.75,0.5353734679719416,0.4150943396226415,0.4069767441860465,0.2299880525686977,0.16494845360824742,0.673469387755102,0.0784313725490196,0.31746031746031744,0.02857142857142857,0.14,0.35416666666666663,0.5595238095238095,0.0,True,Higher Education
3597,0.35977195439087817,0.4571428571428572,0.375,0.5904108533107222,0.2830188679245283,0.23817161186848435,0.16726403823178015,0.23711340206185566,0.39795918367346933,0.058823529411764705,0.5238095238095237,0.39999999999999997,0.18,0.25,0.5119047619047619,0.0,True,Higher Education
3598,0.35987197439487895,0.41428571428571426,0.375,0.4856471132351808,0.2830188679245283,0.23777064955894145,0.19175627240143367,0.17525773195876287,0.32653061224489793,0.3529411764705882,0.5873015873015872,0.02857142857142857,0.2,0.22916666666666666,0.34523809523809523,0.0,True,Higher Education
3599,0.3599719943988798,0.3885714285714287,0.5,0.3596777923379326,0.11320754716981132,0.07097032878909383,0.12425328554360812,0.17525773195876287,0.26530612244897955,0.43137254901960786,0.30158730158730157,0.42857142857142855,0.32,0.09375,0.6547619047619047,0.0,True,Higher Education
3600,0.36007201440288056,0.6128571428571429,0.875,0.445317197255839,0.11320754716981132,0.07137129109863673,0.1081242532855436,0.4845360824742268,0.5918367346938775,0.058823529411764705,0.4603174603174603,0.0,0.16,0.29166666666666663,0.41666666666666663,0.0,True,Higher Education
3601,0.3601720344068814,0.557142857142857,0.375,0.758459878208587,0.5471698113207547,0.5846030473135526,0.4886499402628435,0.020618556701030927,0.2959183673469387,0.21568627450980393,0.5079365079365079,0.19999999999999998,0.36,0.16666666666666666,0.2976190476190476,0.0,False,Higher Education
3602,0.36027205441088217,0.2828571428571428,0.25,0.6478609419563709,0.4716981132075472,0.48315958299919803,0.4438470728793309,0.05154639175257732,0.47959183673469385,0.2549019607843137,0.30158730158730157,0.42857142857142855,0.08,0.11458333333333333,0.21428571428571425,0.0,True,Higher Education
3603,0.36037207441488295,0.9814285714285714,0.5,0.6653356972172974,0.6226415094339622,0.6888532477947074,0.41338112305854235,0.07216494845360824,0.4183673469387755,0.13725490196078433,0.5873015873015872,0.2857142857142857,0.04,0.05208333333333333,0.35714285714285715,0.0,True,Higher Education
3604,0.3604720944188838,0.5171428571428572,0.5,0.3382255453634472,0.11320754716981132,0.07177225340817962,0.11230585424133811,0.4329896907216495,0.346938775510204,0.0196078431372549,0.7936507936507937,0.19999999999999998,0.12,0.3958333333333333,0.7142857142857142,0.0,True,Higher Education
3605,0.36057211442288456,0.5042857142857143,0.5,0.688768981731288,0.5849056603773585,0.6415396952686447,0.5854241338112306,0.010309278350515464,0.24489795918367346,0.37254901960784315,0.6031746031746033,0.2857142857142857,0.14,0.03125,0.05952380952380952,0.3333333333333333,False,Higher Education
3606,0.3606721344268854,0.7857142857142857,0.625,0.041617204964156315,0.07547169811320754,0.019246190858059342,0.1069295101553166,0.4742268041237113,0.1530612244897959,0.0,0.5714285714285714,0.8857142857142857,0.32,0.46875,0.5357142857142856,0.0,True,Higher Education
3607,0.36077215443088617,0.9700000000000001,1.0,0.5586757110922685,0.5283018867924528,0.5641539695268645,0.4569892473118279,0.07216494845360824,0.6836734693877551,0.0,0.4126984126984127,0.05714285714285714,0.04,0.020833333333333332,0.05952380952380952,0.0,False,Higher Education
3608,0.36087217443488695,0.6428571428571429,0.75,0.3732290141062206,0.03773584905660378,0.023656776263031275,0.1111111111111111,0.32989690721649484,0.21428571428571425,0.3137254901960784,0.7142857142857142,0.14285714285714285,0.22,0.25,0.6785714285714286,0.0,True,Higher Education
3609,0.3609721944388878,0.9485714285714285,0.875,0.593224389115856,0.49056603773584906,0.5076182838813152,0.27419354838709675,0.13402061855670103,0.7040816326530611,0.09803921568627451,0.3492063492063492,0.0,0.04,0.010416666666666666,0.3095238095238095,0.0,False,Higher Education
3610,0.36107221444288856,0.7057142857142856,0.25,0.3706158945502197,0.16981132075471697,0.11587810745789896,0.1021505376344086,0.5360824742268041,0.7040816326530611,0.058823529411764705,0.3333333333333333,0.08571428571428572,0.04,0.29166666666666663,0.42857142857142855,0.0,True,Higher Education
3611,0.3611722344468894,0.5199999999999999,0.375,0.23630617436213674,0.018867924528301886,0.006415396952686447,0.1051373954599761,0.7010309278350515,0.19387755102040813,0.27450980392156865,0.25396825396825395,0.4857142857142857,0.64,0.21875,0.6547619047619047,0.0,True,Higher Education
3613,0.36137227445489095,0.7300000000000001,0.5,0.6617282047329067,0.3773584905660377,0.3524458700882117,0.25627240143369173,0.1958762886597938,0.4183673469387755,0.3529411764705882,0.2857142857142857,0.11428571428571428,0.34,0.13541666666666666,0.5238095238095237,0.0,True,Higher Education
3614,0.3614722944588918,0.6657142857142858,0.375,0.3039081168580899,0.20754716981132076,0.15517241379310343,0.06212664277180406,0.7319587628865979,0.5918367346938775,0.0392156862745098,0.5396825396825398,0.02857142857142857,0.08,0.10416666666666666,0.4523809523809524,0.0,True,Higher Education
3615,0.36157231446289256,0.3028571428571428,0.625,0.37732213057889463,0.09433962264150944,0.05653568564554932,0.08960573476702509,0.6804123711340206,0.6530612244897959,0.1568627450980392,0.36507936507936506,0.0,0.06,0.05208333333333333,0.369047619047619,0.0,True,Higher Education
3616,0.3616723344668934,0.8728571428571429,0.75,0.6437986587527942,0.5471698113207547,0.5902165196471532,0.620669056152927,0.020618556701030927,0.336734693877551,0.0784313725490196,0.8571428571428572,0.05714285714285714,0.1,0.010416666666666666,0.16666666666666666,0.0,False,Higher Education
3617,0.3617723544708942,0.9614285714285714,0.75,0.5856702381870037,0.6415094339622641,0.7145148356054531,0.6475507765830346,0.09278350515463918,0.5714285714285714,0.0784313725490196,0.4603174603174603,0.19999999999999998,0.02,0.28125,0.3095238095238095,0.3333333333333333,True,Higher Education
3618,0.36187237447489495,0.24857142857142855,0.875,0.4673244430740769,0.1509433962264151,0.10184442662389735,0.14695340501792115,0.16494845360824742,0.6326530612244897,0.23529411764705882,0.30158730158730157,0.02857142857142857,0.08,0.125,0.2738095238095238,0.0,True,Higher Education
3619,0.3619723944788958,0.07428571428571429,0.875,0.4593077931087644,0.05660377358490566,0.022453889334402566,0.10274790919952209,0.6701030927835051,0.693877551020408,0.0196078431372549,0.4444444444444444,0.02857142857142857,0.02,0.3125,0.6428571428571428,0.3333333333333333,True,Higher Education
3620,0.36207241448289657,0.2957142857142857,0.75,0.6061358205503737,0.3962264150943396,0.3793103448275862,0.2616487455197133,0.1134020618556701,0.7857142857142856,0.058823529411764705,0.23809523809523808,0.05714285714285714,0.02,0.0625,0.2976190476190476,0.0,True,Higher Education
3621,0.3621724344868974,0.7957142857142857,0.5,0.5642025745779695,0.3773584905660377,0.35565356856455493,0.2694145758661888,0.10309278350515463,0.2040816326530612,0.0392156862745098,0.4444444444444444,0.6571428571428571,0.5,0.28125,0.14285714285714285,0.0,True,Higher Education
3622,0.3622724544908982,0.36571428571428577,0.75,0.582332536807215,0.3018867924528302,0.26303127506014434,0.22520908004778972,0.21649484536082475,0.6224489795918366,0.09803921568627451,0.38095238095238093,0.14285714285714285,0.08,0.020833333333333332,0.3095238095238095,0.0,True,Higher Education
3623,0.36237247449489896,0.7557142857142857,0.625,0.4010483311493101,0.09433962264150944,0.05854049719326383,0.12066905615292711,0.32989690721649484,0.7959183673469387,0.0392156862745098,0.20634920634920634,0.02857142857142857,0.06,0.23958333333333331,0.5238095238095237,0.0,True,Higher Education
3624,0.3624724944988998,0.7042857142857143,0.5,0.34277345255530717,0.018867924528301886,0.012429831595829992,0.1045400238948626,0.6082474226804123,0.6428571428571428,0.0784313725490196,0.2857142857142857,0.05714285714285714,0.22,0.6875,0.6190476190476191,0.0,True,Higher Education
3625,0.36257251450290057,0.22000000000000008,0.625,0.596022508286441,0.3962264150943396,0.3793103448275862,0.32198327359617684,0.09278350515463918,0.2551020408163265,0.3333333333333333,0.47619047619047616,0.4857142857142857,0.18,0.05208333333333333,0.17857142857142855,0.0,False,Higher Education
3626,0.3626725345069014,0.2400000000000001,0.625,0.19475834425344946,0.018867924528301886,0.008821170809943865,0.1081242532855436,0.32989690721649484,0.5612244897959183,0.0392156862745098,0.3492063492063492,0.3142857142857143,0.16,0.020833333333333332,0.2976190476190476,0.0,False,Higher Education
3627,0.3627725545109022,0.7928571428571428,0.875,0.5177985045864487,0.18867924528301885,0.1347233360064154,0.13679808841099164,0.36082474226804123,0.9081632653061223,0.0,0.12698412698412698,0.0,0.0,0.07291666666666666,0.6309523809523809,0.0,True,Higher Education
3628,0.36287257451490296,0.5942857142857142,0.875,0.2228937023047869,0.018867924528301886,0.011226944667201283,0.1051373954599761,0.5979381443298969,0.7959183673469387,0.0,0.2857142857142857,0.02857142857142857,0.02,0.07291666666666666,0.7857142857142856,0.0,True,Higher Education
3629,0.3629725945189038,0.35142857142857153,0.75,0.6329299313959762,0.3773584905660377,0.35525260625501204,0.3058542413381123,0.030927835051546393,0.173469387755102,0.1568627450980392,0.6349206349206349,0.5428571428571428,0.26,0.041666666666666664,0.05952380952380952,0.0,False,Higher Education
3630,0.36307261452290457,0.0971428571428572,0.625,0.39619979958375084,0.018867924528301886,0.014033680834001604,0.10752688172043011,0.4329896907216495,0.520408163265306,0.09803921568627451,0.36507936507936506,0.42857142857142855,0.08,0.125,0.2619047619047619,0.0,True,Higher Education
3631,0.3631726345269054,0.7014285714285714,0.25,0.6746088028983273,0.4528301886792453,0.45509222133119487,0.2287933094384707,0.23711340206185566,0.673469387755102,0.0392156862745098,0.4126984126984127,0.05714285714285714,0.04,0.020833333333333332,0.4523809523809524,0.3333333333333333,True,Higher Education
3632,0.3632726545309062,0.7999999999999999,0.875,0.7311724350574269,0.6226415094339622,0.6888532477947074,0.5227001194743129,0.010309278350515464,0.47959183673469385,0.09803921568627451,0.6190476190476191,0.11428571428571428,0.06,0.020833333333333332,0.05952380952380952,0.0,False,Higher Education
3633,0.36337267453490696,0.3542857142857142,0.5,0.7802281661913204,0.660377358490566,0.7405773857257418,0.43787335722819587,0.010309278350515464,0.39795918367346933,0.11764705882352941,0.7777777777777777,0.02857142857142857,0.06,0.08333333333333333,0.14285714285714285,0.3333333333333333,False,Higher Education
3635,0.36357271454290857,0.15428571428571425,0.375,0.3560548832189933,0.05660377358490566,0.025260625501202887,0.09737156511350059,0.8247422680412371,0.38775510204081626,0.058823529411764705,0.7619047619047619,0.02857142857142857,0.16,0.11458333333333333,0.75,0.0,True,Higher Education
3636,0.36367273454690935,0.67,0.875,0.570215062051954,0.5471698113207547,0.5890136327185245,0.5746714456391876,0.020618556701030927,0.5408163265306122,0.0196078431372549,0.6190476190476191,0.05714285714285714,0.06,0.0,0.09523809523809523,0.3333333333333333,False,Higher Education
3637,0.3637727545509102,0.5757142857142857,0.875,0.6390040854081553,0.3584905660377358,0.3291900561347233,0.21983273596176822,0.15463917525773196,0.673469387755102,0.09803921568627451,0.3968253968253968,0.02857142857142857,0.0,0.03125,0.5357142857142856,0.0,True,Higher Education
3638,0.36387277455491096,0.38,0.5,0.569783396284591,0.3584905660377358,0.3323977546110665,0.20669056152927118,0.18556701030927836,0.38775510204081626,0.1764705882352941,0.5873015873015872,0.22857142857142856,0.12,0.03125,0.3214285714285714,0.0,True,Higher Education
